name,date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,windspeed,winddir,sealevelpressure,solarradiation
Ahmedabad,29-05-2014,46.1,31.1,36.9,47.5,35.3,40.5,20.5,42.8,0,24.1,254.7,1004.8,323.3
Ahmedabad,30-05-2014,45.1,27.4,35.5,45.1,29.6,38,18.3,42.4,0,22.3,244.6,1004,329.5
Ahmedabad,31-05-2014,44.1,27.7,35,45.9,30.6,38.1,20.2,45,0,20.5,246.2,1003.4,328.4
Ahmedabad,01-06-2014,42.1,29.1,35.6,48.6,33.7,41.1,22.7,50.3,0,18.4,257.7,1003.5,320.5
Ahmedabad,02-06-2014,45.1,31.1,36.9,51.5,35.8,41.5,21.8,46.1,0,16.6,277.1,1004.1,317
Ahmedabad,03-06-2014,46.1,31.1,38.3,51.8,31.9,40.9,19.8,36.5,0,20.5,284.6,1002.1,309.1
Ahmedabad,04-06-2014,47.1,32.1,37.7,49.9,34.9,41.9,21.1,41.8,0,25.9,228.5,1001.2,290.7
Ahmedabad,05-06-2014,45.1,30.1,36.7,46.1,37.6,41.6,21.9,47.5,0,20.5,249.3,1000.5,237.7
Ahmedabad,06-06-2014,46.1,31.1,37.2,46.8,31.5,41.1,20.8,42.8,0,20.5,242.4,1000,306.5
Ahmedabad,07-06-2014,45.1,30.1,36.2,45.9,35.2,40.9,21.6,47.8,0,20.5,234.2,999.8,324.6
Ahmedabad,08-06-2014,46.1,30.1,35.5,46.8,34.3,39.6,21.1,47.8,0,19.1,235.1,998.7,329.4
Ahmedabad,09-06-2014,43.2,29.1,35.2,45.2,31.4,38.3,20.3,45.1,0,31,217.1,999.4,329.2
Ahmedabad,10-06-2014,42.1,30.1,35.3,52.8,34.3,41.8,23.7,52.7,0,28.8,217.4,1000.4,297.5
Ahmedabad,11-06-2014,38.1,31.1,34.4,46,35.6,40,23.2,52.9,0,31.7,205.8,1001.3,274.6
Ahmedabad,12-06-2014,38.1,29.9,33.3,44.7,34.4,38.8,23.5,58.2,0,34.6,194.5,1002.2,317
Ahmedabad,13-06-2014,39.1,29.1,33.6,46,32.9,38.8,23.1,55.7,0,32.4,208.3,1002.1,325.4
Ahmedabad,14-06-2014,39.1,29.1,33.7,47.3,33.7,39.4,23.5,56.5,0,33.8,215.2,1001.9,319.1
Ahmedabad,15-06-2014,39.1,29.1,33.1,47.3,33.7,39.4,24.2,60.5,0,24.8,208.6,1001.8,304.4
Ahmedabad,16-06-2014,38.4,29.1,32.6,45.2,33.7,39,24.4,63.4,0.4,27.4,196.1,1001,305
Ahmedabad,17-06-2014,38.1,29.1,32.8,46.1,34.7,39.5,24.6,63.5,0.5,29.9,210.4,1000.8,307.3
Ahmedabad,18-06-2014,38.9,28.7,32.9,44.7,33.2,39.2,24.3,62.2,0,25.2,207.3,999.1,311.9
Ahmedabad,19-06-2014,40.1,29.1,33.8,48.6,34.7,40.5,24.4,59.9,0,33.5,205.5,998.1,298.8
Ahmedabad,20-06-2014,40.1,30.1,34.1,46.1,35.2,40.5,23.8,56.3,0,27.7,208,998.2,300.9
Ahmedabad,21-06-2014,41.1,30.1,34.3,47.3,34.3,40,23.3,54.4,0,38.5,221.8,1000.1,301
Ahmedabad,22-06-2014,41.1,30.1,34.6,47.3,34.3,39.5,22.5,51.1,0,34.6,227.9,1001.7,299.2
Ahmedabad,23-06-2014,42.1,30.1,34.7,47.5,34.3,39.7,22.6,51.4,0,37.4,238.9,1002.2,301.6
Ahmedabad,24-06-2014,41.1,29.6,34.2,45.2,33,38.3,21.8,50.3,0,34.6,241.4,1001.3,306
Ahmedabad,25-06-2014,41.1,30.1,34.9,46.2,34.3,39.1,21.7,48,0,33.5,239.4,1001.3,301.7
Ahmedabad,26-06-2014,40.1,29.1,34.1,44,32.9,38.4,22,51.4,0,29.5,238.1,1004.1,295.6
Ahmedabad,27-06-2014,41.1,29,34.6,45.2,32,38.9,21.9,49.8,0,22.3,250.5,1006,309.4
Ahmedabad,28-06-2014,41.1,28.5,34.1,45.2,31.6,38.5,22.2,51.8,0,22.3,258.4,1005.2,305.8
Ahmedabad,29-06-2014,40.1,29.1,34,44,31.9,37.8,21.6,50.1,0,29.5,252.5,1004.1,309.2
Ahmedabad,30-06-2014,40.3,29.1,33.9,43.1,31.4,37.2,20.9,48.8,0,32.8,252.4,1003.6,313.8
Ahmedabad,01-07-2014,41.1,29.1,34.1,45.2,32.1,37.7,21.3,49.4,0,27.7,249,1004.2,310.4
Ahmedabad,02-07-2014,40.1,30.1,34.4,45,33.4,38.5,21.7,49.1,0,25.9,257.3,1004.7,304.6
Ahmedabad,03-07-2014,39.1,30.1,34.2,44.8,34.3,38.1,21.7,49.7,0,31.3,264.8,1002.5,294.2
Ahmedabad,04-07-2014,40.1,28.5,33.9,45,31.8,37.9,21.7,50.7,0,27.4,259.2,1001.9,303.6
Ahmedabad,05-07-2014,40.1,29.1,34,44,32.9,38.2,21.9,51.2,0,28.1,247,1002.6,312.3
Ahmedabad,06-07-2014,40.5,30.1,34.3,46.1,33.4,38.8,22.2,50.7,0,29.5,231,1003.9,312.2
Ahmedabad,07-07-2014,40.8,30.1,34.7,44.7,34.3,39.9,22.8,51.8,0,22.7,251.1,1003.6,314.2
Ahmedabad,08-07-2014,40.1,29.1,34.2,44,32.1,38.4,21.9,49.9,0,29.9,244.7,1002.5,310.1
Ahmedabad,09-07-2014,40.1,30.1,34.1,45,33.4,38.9,22.6,52.7,0,27,233.8,1001.5,310.4
Ahmedabad,10-07-2014,39.1,29.7,33.6,46,34.2,39,23.2,55.9,0.1,28.4,211.5,1001.9,261.8
Ahmedabad,11-07-2014,39.1,29.1,33.4,47.5,34.7,39.3,23.8,59.1,0.1,24.1,227.8,1001.2,201.3
Ahmedabad,12-07-2014,40.1,29.1,32.8,48.6,32.9,38.7,23.8,60.4,1.1,24.5,224.6,1000.8,275.7
Ahmedabad,13-07-2014,39.1,28.3,33.1,47.3,32.6,39.2,24.1,60.7,0.7,22.3,223.5,999.8,207.4
Ahmedabad,14-07-2014,37.1,28.1,31.9,44.8,32.8,37.9,24.4,65.9,0.3,22.3,215.7,1000.5,206.2
Ahmedabad,15-07-2014,37.1,27.1,31.8,47.8,30.2,38.9,25.2,69.2,0.5,18.4,228,998.1,208.6
Ahmedabad,16-07-2014,35.2,26.1,29.3,44,26.1,34.6,25.4,80.4,1.2,13,57.9,998,166.4
Ahmedabad,17-07-2014,34.1,27.1,29.5,45.5,32,36.7,26.6,85.1,35,13,259,997,117.7
Ahmedabad,18-07-2014,32.6,25.1,28.9,42.5,25.1,36,26.9,89.7,2.8,22,256.2,997.6,157
Ahmedabad,19-07-2014,33.5,25.1,28.1,42.3,25.1,31.8,25.4,86.7,25,22.3,244.2,999.9,186.5
Ahmedabad,20-07-2014,36.6,27,31.2,42,30.3,37,24.8,71.1,0,28.1,250.3,1001,282.6
Ahmedabad,21-07-2014,36.1,27.1,31.7,43.3,30.8,36.9,23.8,65.1,0,25.9,255.8,1001,283.2
Ahmedabad,22-07-2014,36.1,28.1,31.6,43.3,32.1,36.6,23.5,63.2,0,26.3,262.2,1000.3,240.4
Ahmedabad,23-07-2014,31.1,26.1,29.1,37.9,26.1,33,24.1,75.2,4.6,29.5,260.5,998.1,114.7
Ahmedabad,24-07-2014,28.7,24.1,26,32.8,24.1,26.4,25.1,95.1,133,32.4,235.6,999.7,144.8
Ahmedabad,25-07-2014,31.8,24.1,27.2,37.6,24.1,30.9,25.7,92.3,14,27.4,234.4,1002.6,212.8
Ahmedabad,26-07-2014,33.1,26.6,28.8,42.5,26.6,34.6,26,85.5,7.1,37.1,235.4,1004.4,182.7
Ahmedabad,27-07-2014,33.1,26.1,29.3,42.5,26.1,35.1,26.2,84.7,81.1,19.4,251.4,1004.9,217.5
Ahmedabad,28-07-2014,33.1,27.1,29.1,42.3,30.8,35.4,26,84,2,22.3,250.4,1002.4,205.9
Ahmedabad,29-07-2014,31.1,26.1,28.5,40.8,26.1,34.1,26.3,88.6,71,17.6,235.9,1000.4,113.1
Ahmedabad,30-07-2014,31.1,25.1,27.5,42.6,25.1,31.5,26.5,94.6,221,20.5,280.4,1000.2,182.4
Ahmedabad,31-07-2014,35.1,26.7,29.5,48.9,26.7,37.4,27.2,88.5,15.2,14.8,209.6,999.4,112.4
Ahmedabad,01-08-2014,33.1,26.3,29.4,44,26.3,36.2,26.4,84.2,0.5,21.2,184.3,999.4,236.7
Ahmedabad,02-08-2014,32.2,27.1,28.6,42.6,31.4,35,26.6,89.3,7.1,33.5,195.4,999.7,245.3
Ahmedabad,03-08-2014,32.1,25.7,28.4,42.6,25.7,34.6,26.5,89.9,13,27.7,226.1,999.8,207.6
Ahmedabad,04-08-2014,32.1,27.1,29,40.8,30.8,34.6,25.5,82.1,0.5,22.3,236.2,1000,150.5
Ahmedabad,05-08-2014,31.1,25.3,27.9,40.8,25.3,32.3,25.5,87.2,18,18,237,1000.5,181.5
Ahmedabad,06-08-2014,30.7,25.3,27.5,37.6,25.3,31.3,25.5,89.1,3,20.2,235.4,1001.2,219.9
Ahmedabad,07-08-2014,31.1,26.1,28.1,39.3,26.1,32.6,26,88.8,5,21.2,229.2,1000.7,232.5
Ahmedabad,08-08-2014,32.1,26.1,28.2,40.8,26.1,32.5,25.3,84.5,0.9,19.4,212,1001.7,257.2
Ahmedabad,09-08-2014,33.1,26.1,29.1,42.3,26.1,33.5,24.7,77.9,0,20.5,209.3,1003.4,255.1
Ahmedabad,10-08-2014,34.1,24.8,29.8,42.1,24.8,35.3,25.2,77.6,0,14.8,230.7,1004.4,281.8
Ahmedabad,11-08-2014,34.1,25.5,29.4,42.1,25.5,34.4,24.8,77.1,0,14.8,233.5,1003.9,195.9
Ahmedabad,12-08-2014,34.1,26.7,29,43.7,26.7,34.1,25.2,80.9,2,22.3,228.8,1003.9,280.1
Ahmedabad,13-08-2014,32.1,26.1,28.7,40.8,26.1,33.5,25.2,82,4,21.6,229.8,1004.7,243.2
Ahmedabad,14-08-2014,33.1,26.1,28.9,42.3,26.1,33.2,24.9,79.7,0.2,43.2,227.2,1004.1,244.4
Ahmedabad,15-08-2014,33.1,25.1,28.7,40.7,25.1,32.6,24.5,78.7,0.2,29.9,220.4,1003.5,220.1
Ahmedabad,16-08-2014,32.1,25.4,28.7,39.3,25.4,33.1,24.6,79,2.3,27.4,218.3,1004.6,257.9
Ahmedabad,17-08-2014,33.1,26.1,29.3,40.8,26.1,34.2,24.7,76.5,0.2,14.8,225,1006.4,241.9
Ahmedabad,18-08-2014,35.1,27.1,30.5,43.7,30.2,37,25.3,74.6,0,14.8,261.6,1008,171.2
Ahmedabad,19-08-2014,36.1,28.1,31.1,48.3,32.1,38,25.3,72.1,0,12.6,275.9,1008.8,274.7
Ahmedabad,20-08-2014,37.1,24.9,31.9,48.3,24.9,39,25.2,68.8,0,13,272.6,1007,269.1
Ahmedabad,21-08-2014,36.1,28.1,32,45.1,32.1,38.5,24.6,66,0,13,281.6,1004.6,226
Ahmedabad,22-08-2014,37.1,26.8,31.9,47.8,30.2,38.5,24.5,65.5,0,14.8,279.5,1004.3,249.7
Ahmedabad,23-08-2014,33.1,27,30.5,40.8,30.8,37.6,25.6,75.7,0.3,11.2,279.9,1005.9,180.9
Ahmedabad,24-08-2014,36.1,26.1,28.9,46.4,26.1,33.7,25.3,82,3.4,11.2,294.6,1005.9,157.7
Ahmedabad,25-08-2014,33.1,25.1,28.6,42.3,25.1,33,25.5,84.1,1.8,12.6,283.6,1006.6,148.6
Ahmedabad,26-08-2014,35.1,25.7,30.5,43.5,25.7,35.8,24.4,71.4,0.2,16.6,255.9,1006,219.5
Ahmedabad,27-08-2014,35.1,24.9,30,42.1,24.9,34.7,24.2,72.2,0.1,18.4,256.7,1004.6,218
Ahmedabad,28-08-2014,36.1,25.3,30.8,46.4,25.3,36.9,25,72.3,5,12.2,277.7,1004.6,269.3
Ahmedabad,29-08-2014,37.1,28.1,31.8,48.3,32.1,39.2,25.4,69.8,0.5,11.2,314.2,1003.5,257
Ahmedabad,30-08-2014,31.1,25.1,27.8,42.6,25.1,32.6,26.3,91.8,20,13,271,1002.6,200.1
Ahmedabad,31-08-2014,34.1,25.1,28.6,47.5,25.1,33.5,26,87.2,16,18.7,320.3,999.9,161.7
Ahmedabad,01-09-2014,33.1,25.1,27.8,48.1,25.1,32,26.4,92.5,33,20.2,314.3,998.4,117.9
Ahmedabad,02-09-2014,32.6,25.1,28.6,44.3,25.1,34.1,26.3,88,3,14.8,208.6,999.1,254.3
Ahmedabad,03-09-2014,32.1,26.5,28.7,42.5,26.5,34.8,26.5,88.3,29,24.8,201.3,1000.2,171.6
Ahmedabad,04-09-2014,30.1,25.1,27.4,36.5,25.1,30.2,25.6,90.7,16,23.8,234.8,999.3,134.6
Ahmedabad,05-09-2014,33.1,24.5,28.3,42.3,24.5,32.7,25.1,83.5,19,22,241.2,1002.5,252
Ahmedabad,06-09-2014,33.1,24.5,29,40.7,24.5,33.9,25,79.9,0,17.3,238.2,1004.5,260.3
Ahmedabad,07-09-2014,33.1,24.4,28.9,42.3,24.4,33.1,24.4,77.7,0.4,15.5,281.7,1005,215.3
Ahmedabad,08-09-2014,30.1,24.1,26.6,36.7,24.1,29.1,25.2,92.8,40,22.3,277.6,1003.9,146.4
Ahmedabad,09-09-2014,30.5,24.1,25.7,36.6,24.1,26.6,25,96.1,53,26.6,281,1004.1,200.5
Ahmedabad,10-09-2014,28.5,25,25.9,32.9,25,27.1,24.8,93.8,8,16.9,261.6,1004.7,105.7
Ahmedabad,11-09-2014,29.8,25,26.5,35.1,25,28.3,25.4,94.3,0.8,14.4,251.4,1006.7,154.1
Ahmedabad,12-09-2014,31.4,24.8,28,40.8,24.8,31.9,25.8,88.8,1.4,16.6,250.7,1007.6,251.1
Ahmedabad,13-09-2014,31.3,24.8,28,40.6,24.8,32.5,26.2,90.7,0.9,16.2,250.1,1007.1,253
Ahmedabad,14-09-2014,31.5,24,28.3,44.5,24,33.1,25.4,85.1,0.3,14.4,241.2,1007.2,275.8
Ahmedabad,15-09-2014,32.1,24.7,28.3,40.8,24.7,33.1,25.7,87,0.5,10.4,249.3,1007.3,244.8
Ahmedabad,16-09-2014,33.1,24.2,28.8,46.4,24.2,34.7,26.2,86.4,0,13,276.4,1006.2,256.6
Ahmedabad,17-09-2014,33.1,24.8,29.1,42.3,24.8,33.7,25.2,80.3,0,13.3,280.4,1005.4,259.3
Ahmedabad,18-09-2014,34.1,24.4,29.5,43.7,24.4,34.4,24.8,77.2,0,13,290.6,1007.1,276.9
Ahmedabad,19-09-2014,34.1,23.9,29.5,42.1,23.9,34,24.4,75.4,0,14.8,287.5,1007.6,275.6
Ahmedabad,20-09-2014,33.1,23.4,28.9,40.7,23.4,32.3,23.8,75.3,0,16.6,282.4,1006.4,269.9
Ahmedabad,21-09-2014,34.1,25.1,28.9,42.1,25.1,32.8,24.5,78.4,0,13,254.5,1007.3,262.8
Ahmedabad,22-09-2014,34.1,23.6,28.8,40.7,23.6,32.2,24.1,77.2,0,13.3,235.9,1008.3,276.6
Ahmedabad,23-09-2014,34.1,25.1,28.7,39.5,25.1,31.8,24,76.9,0,13,239.8,1009,274.1
Ahmedabad,24-09-2014,31.7,22.6,27.1,36,22.6,28.9,23.1,80.4,0,10.8,236.1,,274.4
Ahmedabad,25-09-2014,32.2,23.8,28.1,37.7,23.8,30.9,23.6,77.9,0,10.4,245,,254.9
Ahmedabad,26-09-2014,35.1,24.6,29.5,48.8,24.6,33.9,24.1,74,0,10.1,323.1,1010.7,271.2
Ahmedabad,27-09-2014,36.1,23.6,29.6,45.1,23.6,33.6,23.9,73,0,12.2,347.3,1010.8,265.9
Ahmedabad,28-09-2014,36.1,24.3,30.4,48.3,24.3,35.2,24.8,74,0,13,18,1011.3,261.7
Ahmedabad,29-09-2014,37.1,24.9,30.3,48.3,24.9,36.3,25.1,75.4,0.5,7.9,30.8,1011,254.7
Ahmedabad,30-09-2014,38.1,25.2,31,46,25.2,36.7,24.5,70.4,0.6,9.4,60.3,1010.3,246.9
Ahmedabad,01-10-2014,38.1,24.5,31.3,51.7,24.5,37.1,24.5,68.8,0,9.4,334.7,1011.1,232.1
Ahmedabad,02-10-2014,38.1,26.1,30.9,47.5,26.1,36.6,24.5,70.6,0,11.2,15.8,1011.4,252.8
Ahmedabad,03-10-2014,38.1,24.3,30.2,46.1,24.3,34.8,23.9,70.8,0,11.2,35.6,1010.4,260.1
Ahmedabad,04-10-2014,37.1,24.3,31.1,44.7,24.3,36.4,24,67.7,0,14.8,306,1010.4,244.8
Ahmedabad,05-10-2014,37.1,24.2,30.6,44.7,24.2,34.8,23.6,68.5,0,11.2,310.4,1011.3,256.6
Ahmedabad,06-10-2014,37.1,23.3,30,46.1,23.3,33.7,23.5,69.9,0,11.5,6.8,1011.4,254.4
Ahmedabad,07-10-2014,39.1,24.5,31.4,44.8,24.5,35.1,22.4,60.9,0,13,350.5,1008.3,252.9
Ahmedabad,08-10-2014,38.1,23.5,31.3,46,23.5,35.4,22.7,61.8,0,11.2,348.4,1007.8,223.2
Ahmedabad,09-10-2014,37.1,23.9,31.2,44.7,23.9,35.9,23.6,65.5,0,11.9,85.5,1009,227.2
Ahmedabad,10-10-2014,39.1,23,30.3,46,23,33.3,22.3,64.9,0,8.6,39.5,1008.4,238.8
Ahmedabad,11-10-2014,40.1,22,30.5,44,22,33,22,64.3,0,10.8,60.9,1007.7,255.2
Ahmedabad,12-10-2014,40.1,23.6,30.2,44.7,23.6,31.7,20.5,60.7,0,13,44.1,1006.6,248.8
Ahmedabad,13-10-2014,38.1,18.7,29.3,39.9,18.7,29.7,16.7,49.5,0,13,45.2,1006.8,257.8
Ahmedabad,14-10-2014,38.1,18.4,28.9,38.1,18.4,29,16.9,52.7,0,11.2,128,1007.6,249.1
Ahmedabad,15-10-2014,38.1,23.1,29.7,41.2,23.1,31.3,20.1,58.9,0,9.4,89.9,1011.5,247.9
Ahmedabad,16-10-2014,38.1,22.1,28.8,39.3,22.1,29.8,18.9,58.5,0,10.8,56.6,1011.1,245.5
Ahmedabad,17-10-2014,38.1,21.1,28.8,38.7,21.1,29.2,18,55.5,0,11.2,19.1,1011.4,249.7
Ahmedabad,18-10-2014,37.1,20.9,28.2,36.6,20.9,28.3,16.5,53,0,11.2,33.5,1010.7,251.6
Ahmedabad,19-10-2014,37.1,19.1,28,38.7,19.1,28.5,17.8,57.5,0,8.6,23.8,1010.4,244
Ahmedabad,20-10-2014,38.1,20.7,29.2,42.4,20.7,30.9,19.9,59.6,0,11.2,64.3,1011.4,244.2
Ahmedabad,21-10-2014,38.1,21.3,29.2,38.7,21.3,29.6,17.4,52.8,0,14.8,64.2,1012.8,237.9
Ahmedabad,22-10-2014,38.1,21.7,28.4,39.9,21.7,29,17.6,55.4,0,13,77.2,1013.5,231.8
Ahmedabad,23-10-2014,38.1,20.1,28.4,37.7,20.1,28.5,16.7,54.2,0,10.4,62.2,1012.1,232.8
Ahmedabad,24-10-2014,37.1,22.1,28.1,38.1,22.1,28.2,17.7,57.1,0,14.8,10.8,1011,208.3
Ahmedabad,25-10-2014,38.1,20.1,28.3,38.7,20.1,28.9,18.1,57.8,0,18.4,212.8,1010.4,204.2
Ahmedabad,26-10-2014,33.1,21.8,27.8,36.2,21.8,28.9,19.9,63.6,0,13.3,145.6,1012.5,218.3
Ahmedabad,27-10-2014,35.1,20.7,27.2,37.8,20.7,28,19.3,64.7,0,13,112,1013.3,210
Ahmedabad,28-10-2014,35.1,22.4,27.9,37.8,22.4,28.8,19.3,61.4,0,8.3,141.1,1012.5,210.1
Ahmedabad,29-10-2014,35.1,21.5,28,36.6,21.5,28.5,18.5,59.4,0,12.6,81.5,1012.3,201.2
Ahmedabad,30-10-2014,33.1,23.1,27.3,34.1,23.1,27.8,18.4,59.9,0,17.6,68.3,1011.6,195.2
Ahmedabad,31-10-2014,35.1,25.1,28.7,37,25.1,29.2,18.3,54.9,0.5,11.9,52.9,1011.7,130.2
Ahmedabad,01-11-2014,36.1,22.5,28.5,36.9,22.5,28.9,16.6,50.2,0,13,63.9,1011.7,195.1
Ahmedabad,02-11-2014,37.1,22.4,28.3,38.1,22.4,28.7,16.6,51,0,13.7,68.7,1013,200
Ahmedabad,03-11-2014,37.1,19.7,27.5,37,19.7,27.6,17,57.3,0,9.7,67.2,1012.8,205.3
Ahmedabad,04-11-2014,36.1,20.1,27.3,37.5,20.1,27.8,17.2,56.7,0,9.4,358.1,1012.5,209.9
Ahmedabad,05-11-2014,36.1,21,27.4,37.5,21,27.8,17.7,58.8,50,14.8,313.3,1012.9,227.2
Ahmedabad,06-11-2014,35.1,18.6,27,37,18.6,27.6,18.4,62.1,0,16.6,340.3,1012.7,229.9
Ahmedabad,07-11-2014,35.1,20.1,26.7,35.8,20.1,26.8,16.3,56,0,11.2,193.9,1012.3,229.7
Ahmedabad,08-11-2014,35.1,17.8,26.3,35.3,17.8,26.2,14.3,51.5,0,12.2,46.6,1013.5,217.7
Ahmedabad,09-11-2014,35.1,19.1,26.5,34.1,19.1,26.2,14.5,50.7,0,17.6,56.2,1013.2,206.1
Ahmedabad,10-11-2014,35.1,18.3,25.9,35.3,18.3,25.8,14.5,51.9,0,16.6,43.9,1011.8,171.7
Ahmedabad,11-11-2014,35.1,19.5,26.1,34.8,19.5,26,14.6,51.3,0,16.9,43.8,1011.2,178.2
Ahmedabad,12-11-2014,35.1,20.6,27.2,37.8,20.6,28.1,17.1,55,0,17.3,44.9,1011.3,190.2
Ahmedabad,13-11-2014,36.1,24.1,28.9,42.1,24.1,30.9,20.1,59.8,1.1,14,70.3,1012.3,136.9
Ahmedabad,14-11-2014,36.1,24.4,29,39.9,24.4,30.9,21.2,64.5,0.1,13.3,62.2,1013.5,119.5
Ahmedabad,15-11-2014,34.1,24.4,27.8,40.7,24.4,29.7,21.5,69.4,0.1,11.2,128.8,1013.3,91.3
Ahmedabad,16-11-2014,34.1,23.1,27.8,39.5,23.1,29.4,21.3,69.3,1,11.2,83.4,1012.7,123.6
Ahmedabad,17-11-2014,34.1,22.1,27.8,36.6,22.1,28.7,18.7,59.2,0,11.2,57.4,1013.6,182.6
Ahmedabad,18-11-2014,34.1,21.9,27.3,34.6,21.9,27.4,15.9,51.8,0,11.5,56.2,1014.4,192.8
Ahmedabad,19-11-2014,35.1,20.3,26.3,34.1,20.3,26,14.1,49.5,0,13.7,49.6,1015.1,184.7
Ahmedabad,20-11-2014,35.1,16.1,25,33.5,16.1,24.5,13.2,53.5,0,11.2,37,1012.5,206.8
Ahmedabad,21-11-2014,34.1,18.1,25.3,33.4,18.1,25,13.7,51.9,0,9.7,23.8,1012.8,205.3
Ahmedabad,22-11-2014,34.1,17.1,24.4,32.8,17.1,24.1,14.2,57.9,0,9.4,36,1011.9,200.2
Ahmedabad,23-11-2014,33.1,17.1,24.2,32,17.1,23.9,13.5,55,0,11.2,45.6,1012.3,201.6
Ahmedabad,24-11-2014,35.1,17.1,24.8,34.1,17.1,24.5,13.7,53.9,0,13.3,56.1,1012.9,193.6
Ahmedabad,25-11-2014,34.1,17.1,24.5,33,17.1,24.3,13.5,53.8,0,12.2,38.7,1013.3,199.2
Ahmedabad,26-11-2014,34.1,16.7,24.3,33.4,16.7,24.1,14,56.6,0,11.9,20.9,1011.2,201.1
Ahmedabad,27-11-2014,33.1,16.1,23.7,32,16.1,23.4,13.2,55.5,0,9.4,14.3,1011,198
Ahmedabad,28-11-2014,33.1,16.4,23.8,32.7,16.4,23.6,14.2,59.5,0,9.4,43.8,1011.8,199.1
Ahmedabad,29-11-2014,33.1,16.1,24,34.7,16.1,24.2,15.8,63.4,0,7.6,27.6,1012.5,190.9
Ahmedabad,30-11-2014,33.1,17.2,24.6,33.5,17.2,24.6,15.9,62.3,0,11.2,26,1012.9,188.7
Ahmedabad,01-12-2014,33.1,17.8,24.9,32.3,17.8,24.6,13.5,52.5,0,12.2,34.4,1013.6,192.2
Ahmedabad,02-12-2014,33.1,16.9,24.2,32,16.9,24,13.2,53.1,0,11.2,57.8,1014,196.8
Ahmedabad,03-12-2014,33.1,16.1,24,31.6,16.1,23.6,11.7,50.1,0,14.8,48.6,1013.9,195.2
Ahmedabad,04-12-2014,33.1,15.1,23.4,31.4,15.1,23,11.5,51.8,0,12.2,51.5,1014.3,198.8
Ahmedabad,05-12-2014,33.1,15.8,23.2,31,15.8,22.7,10,47,0,16.6,50.1,1014.8,197.7
Ahmedabad,06-12-2014,31.1,18.1,23.4,29.6,18.1,23,9.3,42.1,0,16.6,57.2,1014.8,176.9
Ahmedabad,07-12-2014,31.1,15.1,22.2,29.4,15.1,21.8,8.6,44.1,0,14.8,46.1,1013.7,198
Ahmedabad,08-12-2014,32.1,15.1,21.8,30.3,15.1,21.5,9.6,48.9,0,13,42.7,1013,175.7
Ahmedabad,09-12-2014,32.1,13.1,22.1,30.4,13.1,21.7,9.3,47,0,14.8,36.9,1013.9,192.7
Ahmedabad,10-12-2014,31.1,13.1,21.8,29.7,13.1,21.4,9.3,47.9,0,13.3,39.7,1013.6,195.4
Ahmedabad,11-12-2014,30.1,15.1,21.7,29.2,15.1,21.5,10.6,50.5,0,18.4,45.4,1012.8,178.8
Ahmedabad,12-12-2014,31.1,15.1,22.5,30.4,15.1,22.4,12.2,53.9,0,9.4,358.1,1011.6,174.1
Ahmedabad,13-12-2014,29.1,14.1,20.7,27.7,14.1,20.5,9.9,54.6,0,16.6,296.9,1012.8,188.9
Ahmedabad,14-12-2014,27.5,10.1,18.1,26.3,10.1,18,5,48.8,0,14.8,336.1,1014.9,190.2
Ahmedabad,15-12-2014,26.1,8.1,16.5,26.1,6.2,16.4,2.9,44.8,0,13.3,43.7,1017.1,198.4
Ahmedabad,16-12-2014,26.1,9.1,18.1,26.1,6.6,18,5.8,47.9,0,23,63.2,1018.4,198
Ahmedabad,17-12-2014,25.1,9.4,17.6,25.1,6.9,17.5,5.2,47,0,19.8,59.4,1018.8,197.5
Ahmedabad,18-12-2014,26.1,10.1,17.7,26.1,10.1,17.7,6,48.4,0,16.6,58.6,1017.9,122
Ahmedabad,19-12-2014,27.1,11.1,18.6,26.5,11.1,18.5,6.4,47.2,0,15.8,52.6,1018.5,113.3
Ahmedabad,20-12-2014,24.1,12.1,18.2,24.1,12.1,18.2,7.8,51.7,0,14.8,41.3,1016.7,151.8
Ahmedabad,21-12-2014,27.1,9.5,17.7,26.6,7.5,17.5,8,55.6,0,13,48.2,1013.9,190.7
Ahmedabad,22-12-2014,30.1,11,19.4,28.9,11,19.2,7.9,50.1,0,14,44.8,1012.3,188.4
Ahmedabad,23-12-2014,28.5,11.8,19.4,27.1,11.8,19.2,8.2,53.9,0,14.8,1.8,1013.4,187.3
Ahmedabad,24-12-2014,28.1,11.1,19.1,27.4,11.1,19,9.2,55.3,0,13,44.7,1015.7,185
Ahmedabad,25-12-2014,29.1,11,19.6,27.5,11,19.4,7,47.8,0,15.8,37,1016.4,182.9
Ahmedabad,26-12-2014,28.1,12.1,18.8,26.7,12.1,18.5,4,41.6,0,22,45.8,1016.2,194.9
Ahmedabad,27-12-2014,27.1,10.1,17.6,26.1,10.1,17.5,3.8,44.4,0,14.8,57.9,1015.4,203.6
Ahmedabad,28-12-2014,26.1,9.1,17.2,26.1,6.7,17,2.8,39.7,0,18,62.2,1016,199.3
Ahmedabad,29-12-2014,25.1,10.5,17.3,25.1,10.5,17.3,3,40.2,0,18.4,50.8,1013.8,194.2
Ahmedabad,30-12-2014,26.5,9,17.4,26.5,6.9,17.2,3.6,41.5,0,16.2,43.2,1010.2,188.2
Ahmedabad,31-12-2014,26.6,11.1,17.7,26.6,11.1,17.7,6.5,49.7,0,14.8,21,1010.5,170.5
